TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.ta4j.core.indicators.LWMAIndicatorTest.lwmaUsingBarCount5UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,8,4,1,0.29,32,182,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossCriterionTest.calculateOnlyWithProfitPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,43,10,4,1,0.03,28,214,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RWIHighIndicatorTest.randomWalkIndexHigh[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,49,14,4,1,0.05,87,338,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.FisherIndicatorTest.fisher[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,43,15,4,1,0.13,63,304,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.VersusBuyAndHoldCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,5,3,2,2,0.00,15,16,1,0,0,0,0,0.00,0.00
org.ta4j.core.cost.LinearTransactionCostModelTest.calculateBuyPosition,3,23,5,3,1,0.11,16,71,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.addBarWithEndTimePriorToSeriesEndTimeShouldThrowExceptionTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,23,5,2,1,0.16,27,166,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.SimpleLinearRegressionIndicatorTest.calculateLinearRegressionOn4Observations[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,31,8,5,1,0.22,37,236,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.SumIndicatorTest.getValue,4,20,8,4,1,0.40,19,143,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.WMAIndicatorTest.wmaWithBarCountGreaterThanSeriesSize[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,8,4,1,0.02,29,209,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.ChaikinMoneyFlowIndicatorTest.getValue,2,35,10,5,1,0.21,51,246,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.EMAIndicatorTest.firstValueShouldBeEqualsToFirstDataValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,20,9,4,1,0.01,33,175,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.TransformIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,47,8,4,1,0.45,33,175,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ichimoku.IchimokuIndicatorTest.ichimoku[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],7,36,13,5,1,0.23,101,240,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,27,9,4,1,0.16,29,156,1,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testStringNum[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,19,6,2,1,0.17,34,149,0,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getBarWithRemovedIndexOnMovingSeriesShouldReturnFirstRemainingBarTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,24,5,2,1,0.17,33,166,0,0,0,0,0,0.00,0.00
org.ta4j.core.rules.BooleanIndicatorRuleTest.isSatisfied,3,4,4,3,1,0.14,10,53,1,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testDoubleNum[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,16,6,2,1,0.20,34,138,0,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testCostModelExitInconsistent,4,29,9,3,1,0.10,21,90,1,0,0,0,0,0.00,0.00
ta4jexamples.barSeries.BuildBarSeriesTest.test,0,9,1,1,1,0.18,3,67,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testArithmetic[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,19,2,1,1,0.04,50,31,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LosingPositionsRatioCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,14,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSell[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,50,11,4,1,0.03,29,260,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.StopGainRuleTest.isSatisfiedWorksForSell[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,51,16,6,1,0.06,34,307,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.JustOnceRuleTest.isSatisfiedWithInnerRule,3,4,4,2,1,0.06,12,32,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.SimpleLinearRegressionIndicatorTest.notComputedLinearRegression[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,16,7,4,1,0.38,27,158,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runOnSeriesSlices[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,55,15,4,1,0.04,63,292,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.withSimpleTrades[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,55,12,5,1,0.02,28,278,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.reallyLongCashFlow[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,51,10,4,1,0.02,22,286,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossRatioCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,24,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RAVIIndicatorTest.ravi[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,31,9,4,1,0.25,39,218,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfPositionsCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateWithLosingAShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,50,12,5,1,0.01,27,271,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runWithOpenEntryBuyLeft[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,51,15,4,1,0.03,40,264,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfWinningPositionsCriterionTest.calculateWithOneLongPosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,37,8,4,1,0.04,25,167,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.BearishEngulfingIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,8,4,1,0.28,26,181,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.MMAIndicatorTest.testAgainstExternalData[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,37,11,4,1,0.07,146,253,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RSIIndicatorTest.zeroIfNoGain[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,34,12,4,1,0.00,32,255,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.whenClosedShouldNotEnter,4,29,9,3,1,0.12,27,78,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.strategyExecutionOnCachedIndicatorAndLimitedBarSeries[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],7,42,14,5,1,0.02,39,250,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.addTrades[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,21,4,2,1,0.07,23,59,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.OrRuleTest.isSatisfied,1,5,4,2,1,0.22,13,19,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageLossCriterionTest.calculateOnlyWithProfitPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,44,11,5,1,0.03,27,227,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossPercentageCriterionTest.calculateWithLosingLongPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,43,10,4,1,0.03,27,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LossIndicatorTest.lossUsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,24,8,4,1,0.30,34,176,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RSIIndicatorTest.usingBarCount14UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,33,12,4,1,0.01,41,226,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.CovarianceIndicatorTest.shouldBeZeroWhenBarCountIs1[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,38,12,5,1,0.23,40,282,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AbstractAnalysisCriterionTest.bestShouldBeAlwaysOperateOnProfit[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],6,65,18,5,1,0.05,30,316,0,0,0,0,0,0.00,0.00
ta4jexamples.indicators.IndicatorsToCsvTest.test,0,3,2,2,2,0.43,3,82,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfLosingPositionsCriterionTest.calculateWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,13,6,3,1,0.03,24,119,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowSize[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,19,6,3,1,0.07,26,135,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.MinusDMIndicatorTest.zeroDirectionalMovement2[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,23,7,4,1,0.35,22,154,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfConsecutiveWinningPositionsCriterionTest.calculateWithTwoLongPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,43,10,4,1,0.02,26,228,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,30,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.getTimePeriod[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,4,2,2,1,0.00,12,24,0,0,0,0,0,0.00,0.00
org.ta4j.core.rules.TimeRangeRuleTest.isSatisfiedForBuy[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,22,9,4,1,0.06,48,174,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSellWith20PercentLoss[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,51,10,4,1,0.03,28,261,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfConsecutiveWinningPositionsCriterionTest.calculateWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,13,6,3,1,0.03,24,129,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.ifCacheWorks[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,25,8,4,1,0.27,22,196,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfWinningPositionsCriterionTest.calculateWithTwoLongPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,43,10,4,1,0.03,26,216,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.StandardErrorIndicatorTest.usingBarCount5UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,37,11,5,1,0.17,35,285,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.subSeriesCreationWithNegativeIndexTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,21,5,2,1,0.21,24,144,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.RealBodyIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,21,7,4,1,0.34,28,158,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.CloseLocationValueIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,29,7,4,1,0.28,33,193,1,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testIndicator[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,26,9,4,1,0.10,42,206,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.SMAIndicatorTest.usingBarCount3UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,8,4,1,0.02,47,199,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBarsCriterionTest.calculateWithTwoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,37,10,4,1,0.03,27,228,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.replaceBarTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,6,2,1,0.14,39,187,1,0,0,0,0,0.00,0.00
org.ta4j.core.utils.BarSeriesUtilsTest.replaceBarIfChangedTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,25,5,3,1,0.26,42,159,1,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testIndicator[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,26,9,4,1,0.10,42,208,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBreakEvenPositionsCriterionTest.calculateWithTwoShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,45,10,4,1,0.02,26,249,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RSIIndicatorTest.onlineExampleTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],7,36,13,4,1,0.01,52,263,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSellBigLossWithNegativeCashFlow[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,51,10,4,1,0.03,26,261,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.singleReturnPositionArith[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,46,12,4,1,0.03,26,252,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.testNoDrawDownForPosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,48,11,5,1,0.01,28,238,1,0,0,0,0,0.00,0.00
org.ta4j.core.utils.BarSeriesUtilsTest.sortBars[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,3,1,0.27,52,38,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossPercentageCriterionTest.calculateWithLosingShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,10,4,1,0.02,27,251,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateOnlyWithLossPosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,47,11,5,1,0.03,30,242,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.calculateOnlyWithGainPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,41,10,4,1,0.03,27,213,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.BullishEngulfingIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,23,8,4,1,0.28,26,174,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.wrongBarTypeDoubleTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,6,2,1,0.22,27,182,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.calculateWithLosingLongPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,41,10,4,1,0.03,27,211,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageProfitCriterionTest.calculateProfitWithShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,49,12,5,1,0.02,27,238,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AccelerationDecelerationIndicatorTest.withSmaDefault[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,29,10,4,1,0.29,28,189,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossLossCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,19,8,4,1,0.20,29,129,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LinearTransactionCostCriterionTest.fixedCostWithOnePosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,43,11,5,1,0.02,45,186,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.VersusBuyAndHoldCriterionTest.calculateWithAverageProfit[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,60,15,5,1,0.02,28,255,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.inPeriod[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,1,0.11,17,25,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.PearsonCorrelationIndicatorTest.test[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,41,12,5,1,0.10,57,331,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetLossCriterionTest.calculateProfitWithShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,47,10,4,1,0.02,27,251,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AwesomeOscillatorIndicatorTest.withSma1AndSma2[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,30,9,4,1,0.26,30,207,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.EMAIndicatorTest.stackOverflowError[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,9,4,1,0.01,41,185,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ChandelierExitLongIndicatorTest.massIndexUsing3And8BarCounts[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,35,13,4,1,0.24,41,226,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.subSeriesCreationTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,24,5,2,1,0.19,37,158,0,0,0,0,0,0.00,0.00
org.ta4j.core.rules.DayOfWeekRuleTest.isSatisfied[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,21,8,4,1,0.04,35,175,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.HighestValueIndicatorTest.highestValueUsingBarCount5UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,24,8,4,1,0.30,30,184,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.getValueWithCacheLengthIncrease[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,24,8,4,1,0.30,24,177,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetLossCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,19,8,4,1,0.20,29,129,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ValueAtRiskCriterionTest.calculateOnlyWithLossPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,53,13,5,1,0.01,28,285,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.PearsonCorrelationIndicatorTest.test[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,39,12,5,1,0.13,57,267,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.TrailingStopLossRuleTest.isSatisfiedForSellForBarCount[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,52,16,6,1,0.08,32,307,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.adx.MinusDIIndicatorTest.xlsTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,46,14,5,1,0.06,135,273,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.getValueWithOldResultsRemoval[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,8,4,1,0.25,28,211,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.TypicalPriceIndicatorTest.indicatorShouldRetrieveBarHighPrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,26,7,4,1,0.27,25,187,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.sqrtOfNegativeDouble[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,4,2,1,1,0.00,10,9,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowestValueIndicatorTest.onlyNaNValues[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,27,9,4,1,0.26,24,218,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.keltner.KeltnerChannelMiddleIndicatorTest.keltnerChannelMiddleIndicatorTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,26,10,5,1,0.29,68,191,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.TripleEMAIndicatorTest.tripleEMAUsingBarCount5UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,10,4,1,0.25,31,223,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.PVOIndicatorTest.createPvoIndicator[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,29,10,4,1,0.26,30,209,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ChopIndicatorTest.testChoppy[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,48,16,4,1,0.21,15,325,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PlusDMIndicatorTest.zeroDirectionalMovement3[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,23,7,4,1,0.35,22,154,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.PeriodicalGrowthRateIndicatorTest.testCalculation[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,31,8,5,1,0.22,32,234,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossRatioCriterionTest.calculateOnlyWithProfitPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,47,12,5,1,0.02,27,272,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.calculateWithOpenedPositionShouldReturn1[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,24,9,4,1,0.04,28,137,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.UlcerIndexIndicatorTest.ulcerIndexUsingBarCount14UsingIBMData[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,33,9,4,1,0.25,41,208,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PlusDMIndicatorTest.zeroDirectionalMovement[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,23,7,4,1,0.35,22,154,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageLossCriterionTest.calculateOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,51,12,5,1,0.02,27,266,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LosingPositionsRatioCriterionTest.calculateWithShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,49,12,4,1,0.02,27,252,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossPercentageCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,21,8,4,1,0.17,29,150,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.TransformIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,52,8,4,1,0.30,33,250,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.getProfitLongNoFinalBarTest,6,47,10,3,1,0.19,31,141,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageProfitCriterionTest.calculateOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,11,5,1,0.02,27,257,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.DPOIndicatorTest.dpoIOOBE[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,15,5,3,1,0.38,20,172,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.OpenPriceIndicatorTest.indicatorShouldRetrieveBarOpenPrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,20,6,4,1,0.33,22,167,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.CloseLocationValueIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,27,7,4,1,0.30,33,173,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowValueWithNoPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,15,6,3,1,0.06,23,121,1,0,0,0,0,0.00,0.00
org.ta4j.core.utils.BarSeriesUtilsTest.convertBarSeriesTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,59,10,3,1,0.27,29,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.TradeCountIndicatorTest.indicatorShouldRetrieveBarTrade[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,16,6,4,1,0.36,23,149,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfWinningPositionsCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,26,8,4,1,0.16,29,153,1,0,0,0,0,0.00,0.00
org.ta4j.core.cost.LinearBorrowingCostModelTest.testEquality,2,1,1,1,1,1.00,14,9,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ValueAtRiskCriterionTest.calculateWithNoBarsShouldReturn0[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,21,7,4,1,0.00,26,149,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.addBarTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,6,2,1,0.17,39,172,1,0,0,0,0,0.00,0.00
